gameid,league,year,date,game,side,position,playername,teamname,champion,result
ESPORTSTMNT02_3056652,WLDs,2022,2022-10-10 21:48:07,1.0,Red,mid,knight,Top Esports,Azir,0
ESPORTSTMNT02_3056652,WLDs,2022,2022-10-10 21:48:07,1.0,Red,bot,JackeyLove,Top Esports,Varus,0
ESPORTSTMNT02_3056652,WLDs,2022,2022-10-10 21:48:07,1.0,Red,sup,Mark,Top Esports,Leona,0
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Blue,top,Nuguri,DWG KIA,Jayce,1
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Blue,jng,Canyon,DWG KIA,Lee Sin,1
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Blue,mid,ShowMaker,DWG KIA,Azir,1
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Blue,bot,deokdam,DWG KIA,Aphelios,1
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Blue,sup,Kellin,DWG KIA,Renata Glasc,1
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Red,top,Impact,Evil Geniuses,Sejuani,0
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Red,jng,Inspired,Evil Geniuses,Hecarim,0
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Red,mid,jojopyun,Evil Geniuses,Sylas,0
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Red,bot,Kaori,Evil Geniuses,Ezreal,0
ESPORTSTMNT02_3056673,WLDs,2022,2022-10-10 22:48:46,1.0,Red,sup,Vulcan,Evil Geniuses,Bard,0
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Blue,top,Ssumday,100 Thieves,Aatrox,0
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Blue,jng,Closer,100 Thieves,Viego,0
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Blue,mid,Abbedagge,100 Thieves,Taliyah,0
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Blue,bot,FBI,100 Thieves,Aphelios,0
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Blue,sup,huhi,100 Thieves,Leona,0
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Red,top,Breathe,Royal Never Give Up,Jax,1
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Red,jng,Wei,Royal Never Give Up,Graves,1
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Red,mid,Xiaohu,Royal Never Give Up,Akali,1
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Red,bot,GALA,Royal Never Give Up,Kai'Sa,1
ESPORTSTMNT02_3056681,WLDs,2022,2022-10-10 23:45:27,1.0,Red,sup,Ming,Royal Never Give Up,Amumu,1
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Blue,top,Doran,Gen.G,Sejuani,1
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Blue,jng,Peanut,Gen.G,Hecarim,1
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Blue,mid,Chovy,Gen.G,Ahri,1
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Blue,bot,Ruler,Gen.G,Caitlyn,1
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Blue,sup,Lehends,Gen.G,Lux,1
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Red,top,Rest,CTBC Flying Oyster,Renekton,0
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Red,jng,Gemini,CTBC Flying Oyster,Lee Sin,0
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Red,mid,Mission,CTBC Flying Oyster,Syndra,0
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Red,bot,Shunn,CTBC Flying Oyster,Kalista,0
ESPORTSTMNT02_3056705,WLDs,2022,2022-10-11 00:37:16,1.0,Red,sup,Koala,CTBC Flying Oyster,Pyke,0
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Blue,top,Kiaya,GAM Esports,Jax,0
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Blue,jng,Levi,GAM Esports,Graves,0
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Blue,mid,Kati,GAM Esports,Taliyah,0
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Blue,bot,Sty1e,GAM Esports,Kai'Sa,0
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Blue,sup,Bie,GAM Esports,Leona,0
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Red,top,Kingen,DRX,Ornn,1
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Red,jng,Pyosik,DRX,Kindred,1
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Red,mid,Zeka,DRX,Sylas,1
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Red,bot,Deft,DRX,Tristana,1
ESPORTSTMNT02_3056721,WLDs,2022,2022-10-11 01:41:36,1.0,Red,sup,BeryL,DRX,Rell,1
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Blue,top,Wunder,Fnatic,Maokai,0
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Blue,jng,Razork,Fnatic,Jarvan IV,0
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Blue,mid,Humanoid,Fnatic,Viktor,0
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Blue,bot,Upset,Fnatic,Aphelios,0
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Blue,sup,Hylissang,Fnatic,Soraka,0
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Red,top,Fudge,Cloud9,Ornn,1
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Red,jng,Blaber,Cloud9,Trundle,1
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Red,mid,Jensen,Cloud9,Orianna,1
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Red,bot,Berserker,Cloud9,Jinx,1
ESPORTSTMNT02_3057453,WLDs,2022,2022-10-13 17:58:07,1.0,Red,sup,Zven,Cloud9,Lulu,1
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Blue,top,Zeus,T1,Yone,1
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Blue,jng,Oner,T1,Sejuani,1
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Blue,mid,Faker,T1,Sylas,1
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Blue,bot,Gumayusi,T1,Sivir,1
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Blue,sup,Keria,T1,Yuumi,1
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Red,top,Wunder,Fnatic,Maokai,0
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Red,jng,Razork,Fnatic,Poppy,0
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Red,mid,Humanoid,Fnatic,Akali,0
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Red,bot,Upset,Fnatic,Lucian,0
ESPORTSTMNT02_3057478,WLDs,2022,2022-10-13 19:42:53,1.0,Red,sup,Hylissang,Fnatic,Nami,0
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Blue,top,Fudge,Cloud9,Aatrox,0
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Blue,jng,Blaber,Cloud9,Trundle,0
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Blue,mid,Jensen,Cloud9,Viktor,0
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Blue,bot,Berserker,Cloud9,Varus,0
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Blue,sup,Zven,Cloud9,Renata Glasc,0
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Red,top,Flandre,EDward Gaming,Fiora,1
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Red,jng,Jiejie,EDward Gaming,Maokai,1
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Red,mid,Scout,EDward Gaming,Akali,1
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Red,bot,Viper,EDward Gaming,Aphelios,1
ESPORTSTMNT02_3057490,WLDs,2022,2022-10-13 20:36:49,1.0,Red,sup,Meiko,EDward Gaming,Thresh,1
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Blue,top,Wunder,Fnatic,Gragas,0
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Blue,jng,Razork,Fnatic,Poppy,0
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Blue,mid,Humanoid,Fnatic,Viktor,0
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Blue,bot,Upset,Fnatic,Aphelios,0
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Blue,sup,Hylissang,Fnatic,Nautilus,0
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Red,top,Flandre,EDward Gaming,Fiora,1
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Red,jng,Jiejie,EDward Gaming,Sejuani,1
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Red,mid,Scout,EDward Gaming,Akali,1
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Red,bot,Viper,EDward Gaming,Jinx,1
ESPORTSTMNT02_3057502,WLDs,2022,2022-10-13 21:36:09,1.0,Red,sup,Meiko,EDward Gaming,Thresh,1
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Blue,top,Zeus,T1,Jayce,1
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Blue,jng,Oner,T1,Sejuani,1
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Blue,mid,Faker,T1,Sylas,1
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Blue,bot,Gumayusi,T1,Lucian,1
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Blue,sup,Keria,T1,Nami,1
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Red,top,Fudge,Cloud9,Fiora,0
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Red,jng,Blaber,Cloud9,Bel'Veth,0
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Red,mid,Jensen,Cloud9,Akali,0
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Red,bot,Berserker,Cloud9,Kai'Sa,0
ESPORTSTMNT02_3057505,WLDs,2022,2022-10-13 22:31:25,1.0,Red,sup,Zven,Cloud9,Heimerdinger,0
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Blue,top,Flandre,EDward Gaming,Maokai,0
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Blue,jng,Jiejie,EDward Gaming,Graves,0
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Blue,mid,Scout,EDward Gaming,Lissandra,0
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Blue,bot,Viper,EDward Gaming,Aphelios,0
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Blue,sup,Meiko,EDward Gaming,Thresh,0
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Red,top,Zeus,T1,Gangplank,1
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Red,jng,Oner,T1,Sejuani,1
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Red,mid,Faker,T1,Viktor,1
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Red,bot,Gumayusi,T1,Kalista,1
ESPORTSTMNT02_3057516,WLDs,2022,2022-10-13 23:18:57,1.0,Red,sup,Keria,T1,Soraka,1
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Blue,top,BrokenBlade,G2 Esports,Ornn,0
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Blue,jng,Jankos,G2 Esports,Lee Sin,0
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Blue,mid,Caps,G2 Esports,Azir,0
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Blue,bot,Flakked,G2 Esports,Draven,0
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Blue,sup,Targamas,G2 Esports,Thresh,0
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Red,top,Impact,Evil Geniuses,Shen,1
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Red,jng,Inspired,Evil Geniuses,Hecarim,1
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Red,mid,jojopyun,Evil Geniuses,Akali,1
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Red,bot,Kaori,Evil Geniuses,Lucian,1
ESPORTSTMNT02_3057653,WLDs,2022,2022-10-14 17:55:58,1.0,Red,sup,Vulcan,Evil Geniuses,Nami,1
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Blue,top,Impact,Evil Geniuses,Maokai,0
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Blue,jng,Inspired,Evil Geniuses,Fiddlesticks,0
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Blue,mid,jojopyun,Evil Geniuses,Sett,0
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Blue,bot,Kaori,Evil Geniuses,Kalista,0
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Blue,sup,Vulcan,Evil Geniuses,Renata Glasc,0
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Red,top,369,JD Gaming,Fiora,1
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Red,jng,Kanavi,JD Gaming,Graves,1
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Red,mid,Yagao,JD Gaming,Sylas,1
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Red,bot,Hope,JD Gaming,Lucian,1
ESPORTSTMNT02_3057673,WLDs,2022,2022-10-14 19:47:51,1.0,Red,sup,Missing,JD Gaming,Nami,1
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Blue,top,Nuguri,DWG KIA,Sejuani,1
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Blue,jng,Canyon,DWG KIA,Viego,1
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Blue,mid,ShowMaker,DWG KIA,LeBlanc,1
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Blue,bot,deokdam,DWG KIA,Lucian,1
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Blue,sup,Kellin,DWG KIA,Nami,1
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Red,top,BrokenBlade,G2 Esports,Fiora,0
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Red,jng,Jankos,G2 Esports,Bel'Veth,0
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Red,mid,Caps,G2 Esports,Swain,0
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Red,bot,Flakked,G2 Esports,Seraphine,0
ESPORTSTMNT02_3057686,WLDs,2022,2022-10-14 20:37:27,1.0,Red,sup,Targamas,G2 Esports,Senna,0
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Blue,top,BrokenBlade,G2 Esports,Maokai,0
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Blue,jng,Jankos,G2 Esports,Graves,0
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Blue,mid,Caps,G2 Esports,Akali,0
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Blue,bot,Flakked,G2 Esports,Tristana,0
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Blue,sup,Targamas,G2 Esports,Rell,0
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Red,top,369,JD Gaming,Renekton,1
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Red,jng,Kanavi,JD Gaming,Nidalee,1
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Red,mid,Yagao,JD Gaming,Sylas,1
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Red,bot,Hope,JD Gaming,Kalista,1
ESPORTSTMNT02_3057715,WLDs,2022,2022-10-14 21:35:13,1.0,Red,sup,Missing,JD Gaming,Renata Glasc,1
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Blue,top,Impact,Evil Geniuses,Ornn,0
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Blue,jng,Inspired,Evil Geniuses,Bel'Veth,0
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Blue,mid,jojopyun,Evil Geniuses,Akali,0
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Blue,bot,Kaori,Evil Geniuses,Lucian,0
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Blue,sup,Vulcan,Evil Geniuses,Nami,0
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Red,top,Nuguri,DWG KIA,Aatrox,1
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Red,jng,Canyon,DWG KIA,Sejuani,1
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Red,mid,ShowMaker,DWG KIA,Sylas,1
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Red,bot,deokdam,DWG KIA,Draven,1
ESPORTSTMNT02_3057724,WLDs,2022,2022-10-14 22:26:58,1.0,Red,sup,Kellin,DWG KIA,Renata Glasc,1
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Blue,top,369,JD Gaming,Kennen,0
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Blue,jng,Kanavi,JD Gaming,Lee Sin,0
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Blue,mid,Yagao,JD Gaming,Sylas,0
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Blue,bot,Hope,JD Gaming,Lucian,0
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Blue,sup,Missing,JD Gaming,Nami,0
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Red,top,Nuguri,DWG KIA,Gragas,1
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Red,jng,Canyon,DWG KIA,Graves,1
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Red,mid,ShowMaker,DWG KIA,LeBlanc,1
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Red,bot,deokdam,DWG KIA,Aphelios,1
ESPORTSTMNT02_3057747,WLDs,2022,2022-10-14 23:36:01,1.0,Red,sup,Kellin,DWG KIA,Lulu,1
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Blue,top,369,JD Gaming,Aatrox,1
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Blue,jng,Kanavi,JD Gaming,Vi,1
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Blue,mid,Yagao,JD Gaming,Sylas,1
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Blue,bot,Hope,JD Gaming,Kai'Sa,1
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Blue,sup,Missing,JD Gaming,Nautilus,1
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Red,top,Nuguri,DWG KIA,Irelia,0
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Red,jng,Canyon,DWG KIA,Maokai,0
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Red,mid,ShowMaker,DWG KIA,LeBlanc,0
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Red,bot,deokdam,DWG KIA,Aphelios,0
ESPORTSTMNT02_3047499,WLDs,2022,2022-10-15 00:34:28,1.0,Red,sup,Kellin,DWG KIA,Leona,0
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Blue,top,Odoamne,Rogue,Gnar,1
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Blue,jng,Malrang,Rogue,Jarvan IV,1
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Blue,mid,Larssen,Rogue,Azir,1
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Blue,bot,Comp,Rogue,Lucian,1
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Blue,sup,Trymbi,Rogue,Nami,1
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Red,top,Kiaya,GAM Esports,Renekton,0
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Red,jng,Levi,GAM Esports,Graves,0
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Red,mid,Kati,GAM Esports,Galio,0
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Red,bot,Sty1e,GAM Esports,Kalista,0
ESPORTSTMNT02_3057859,WLDs,2022,2022-10-15 17:46:11,1.0,Red,sup,Bie,GAM Esports,Sett,0
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Blue,top,Kiaya,GAM Esports,Ornn,1
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Blue,jng,Levi,GAM Esports,Karthus,1
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Blue,mid,Kati,GAM Esports,Sett,1
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Blue,bot,Sty1e,GAM Esports,Kalista,1
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Blue,sup,Bie,GAM Esports,Renata Glasc,1
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Red,top,Wayward,Top Esports,Renekton,0
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Red,jng,Tian,Top Esports,Graves,0
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Red,mid,knight,Top Esports,Ahri,0
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Red,bot,JackeyLove,Top Esports,Lucian,0
ESPORTSTMNT02_3057882,WLDs,2022,2022-10-15 19:45:39,1.0,Red,sup,Mark,Top Esports,Nami,0
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Blue,top,Kingen,DRX,Aatrox,1
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Blue,jng,Pyosik,DRX,Vi,1
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Blue,mid,Zeka,DRX,Akali,1
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Blue,bot,Deft,DRX,Ashe,1
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Blue,sup,BeryL,DRX,Heimerdinger,1
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Red,top,Odoamne,Rogue,Rumble,0
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Red,jng,Malrang,Rogue,Jarvan IV,0
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Red,mid,Larssen,Rogue,Azir,0
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Red,bot,Comp,Rogue,Kalista,0
ESPORTSTMNT02_3057894,WLDs,2022,2022-10-15 20:50:05,1.0,Red,sup,Trymbi,Rogue,Nasus,0
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Blue,top,Kingen,DRX,Aatrox,1
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Blue,jng,Pyosik,DRX,Viego,1
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Blue,mid,Zeka,DRX,Sylas,1
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Blue,bot,Deft,DRX,Ashe,1
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Blue,sup,BeryL,DRX,Heimerdinger,1
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Red,top,Kiaya,GAM Esports,Fiora,0
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Red,jng,Levi,GAM Esports,Jarvan IV,0
ESPORTSTMNT02_3057911,WLDs,2022,2022-10-15 21:53:58,1.0,Red,mid,Kati,GAM Esports,Anivia,0
