gameid,league,year,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstbloodkill,firstbloodvictim
ESPORTSTMNT02_3043280,WLDs,2022,2022-10-03 20:20:00,4.0,Red,jng,Elyoya,MAD Lions,Bel'Veth,Aphelios,Caitlyn,Aatrox,2005,1,7,1,10,22,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043280,WLDs,2022,2022-10-03 20:20:00,4.0,Red,mid,Nisqy,MAD Lions,Vex,Aphelios,Caitlyn,Aatrox,2005,1,6,4,10,22,14,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043280,WLDs,2022,2022-10-03 20:20:00,4.0,Red,bot,UNF0RGIVEN,MAD Lions,Varus,Aphelios,Caitlyn,Aatrox,2005,1,7,4,8,22,14,1.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043280,WLDs,2022,2022-10-03 20:20:00,4.0,Red,sup,Kaiser,MAD Lions,Alistar,Aphelios,Caitlyn,Aatrox,2005,1,0,2,17,22,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Blue,top,Robo,LOUD,Olaf,Trundle,Kai'Sa,Yuumi,2688,1,9,6,4,18,20,3.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Blue,jng,Croc,LOUD,Maokai,Trundle,Kai'Sa,Yuumi,2688,1,0,3,9,18,20,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Blue,mid,tinowns,LOUD,Akali,Trundle,Kai'Sa,Yuumi,2688,1,4,3,2,18,20,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Blue,bot,Brance,LOUD,Miss Fortune,Trundle,Kai'Sa,Yuumi,2688,1,4,4,4,18,20,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Blue,sup,Ceos,LOUD,Amumu,Trundle,Kai'Sa,Yuumi,2688,1,1,4,12,18,20,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Red,top,Evi,DetonatioN FocusMe,Gnar,Sylas,Aatrox,Kalista,2688,0,3,1,7,20,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Red,jng,Steal,DetonatioN FocusMe,Sejuani,Sylas,Aatrox,Kalista,2688,0,3,2,14,20,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Red,mid,Yaharong,DetonatioN FocusMe,Azir,Sylas,Aatrox,Kalista,2688,0,7,4,6,20,18,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Red,bot,Yutapon,DetonatioN FocusMe,Caitlyn,Sylas,Aatrox,Kalista,2688,0,7,3,8,20,18,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043302,WLDs,2022,2022-10-03 21:16:07,1.0,Red,sup,Harp,DetonatioN FocusMe,Morgana,Sylas,Aatrox,Kalista,2688,0,0,8,14,20,18,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Blue,top,Evi,DetonatioN FocusMe,Gnar,Amumu,Sylas,Kalista,1888,1,1,4,8,21,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Blue,jng,Steal,DetonatioN FocusMe,Sejuani,Amumu,Sylas,Kalista,1888,1,2,0,14,21,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Blue,mid,Yaharong,DetonatioN FocusMe,Azir,Amumu,Sylas,Kalista,1888,1,8,2,7,21,14,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Blue,bot,Yutapon,DetonatioN FocusMe,Tristana,Amumu,Sylas,Kalista,1888,1,10,3,5,21,14,2.0,1.0,1.0,0.0,1.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Blue,sup,Harp,DetonatioN FocusMe,Leona,Amumu,Sylas,Kalista,1888,1,0,5,15,21,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Red,top,Robo,LOUD,Aatrox,Trundle,Kai'Sa,Maokai,1888,0,4,5,8,14,21,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Red,jng,Croc,LOUD,Hecarim,Trundle,Kai'Sa,Maokai,1888,0,5,4,7,14,21,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Red,mid,tinowns,LOUD,Galio,Trundle,Kai'Sa,Maokai,1888,0,0,3,9,14,21,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Red,bot,Brance,LOUD,Seraphine,Trundle,Kai'Sa,Maokai,1888,0,5,3,7,14,21,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043333,WLDs,2022,2022-10-03 22:28:41,2.0,Red,sup,Ceos,LOUD,Alistar,Trundle,Kai'Sa,Maokai,1888,0,0,6,11,14,21,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Blue,top,Robo,LOUD,Jax,Trundle,Azir,Sejuani,1753,0,2,3,4,13,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Blue,jng,Croc,LOUD,Maokai,Trundle,Azir,Sejuani,1753,0,1,5,6,13,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Blue,mid,tinowns,LOUD,Lissandra,Trundle,Azir,Sejuani,1753,0,4,3,6,13,16,1.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Blue,bot,Brance,LOUD,Kai'Sa,Trundle,Azir,Sejuani,1753,0,5,3,4,13,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Blue,sup,Ceos,LOUD,Rell,Trundle,Azir,Sejuani,1753,0,1,2,8,13,16,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Red,top,Evi,DetonatioN FocusMe,Gnar,Amumu,Sylas,Kalista,1753,1,2,2,8,16,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Red,jng,Steal,DetonatioN FocusMe,Hecarim,Amumu,Sylas,Kalista,1753,1,2,4,12,16,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Red,mid,Yaharong,DetonatioN FocusMe,Taliyah,Amumu,Sylas,Kalista,1753,1,4,4,6,16,13,1.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Red,bot,Yutapon,DetonatioN FocusMe,Sivir,Amumu,Sylas,Kalista,1753,1,7,2,6,16,13,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043345,WLDs,2022,2022-10-03 23:23:34,3.0,Red,sup,Harp,DetonatioN FocusMe,Yuumi,Amumu,Sylas,Kalista,1753,1,1,1,13,16,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Blue,top,Robo,LOUD,Camille,Trundle,Azir,Yuumi,1560,0,2,6,2,6,17,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Blue,jng,Croc,LOUD,Sejuani,Trundle,Azir,Yuumi,1560,0,0,6,3,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Blue,mid,tinowns,LOUD,Galio,Trundle,Azir,Yuumi,1560,0,2,2,2,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Blue,bot,Brance,LOUD,Ezreal,Trundle,Azir,Yuumi,1560,0,2,1,1,6,17,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Blue,sup,Ceos,LOUD,Leona,Trundle,Azir,Yuumi,1560,0,0,2,2,6,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Red,top,Evi,DetonatioN FocusMe,Gnar,Amumu,Sylas,Kalista,1560,1,2,3,10,17,6,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Red,jng,Steal,DetonatioN FocusMe,Maokai,Amumu,Sylas,Kalista,1560,1,2,1,7,17,6,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Red,mid,Yaharong,DetonatioN FocusMe,Viktor,Amumu,Sylas,Kalista,1560,1,3,1,8,17,6,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Red,bot,Yutapon,DetonatioN FocusMe,Kai'Sa,Amumu,Sylas,Kalista,1560,1,10,0,1,17,6,2.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043363,WLDs,2022,2022-10-04 00:21:05,4.0,Red,sup,Harp,DetonatioN FocusMe,Shen,Amumu,Sylas,Kalista,1560,1,0,1,12,17,6,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Blue,top,Impact,Evil Geniuses,Aatrox,Bel'Veth,Seraphine,Gnar,2265,1,5,1,4,14,7,2.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Blue,jng,Inspired,Evil Geniuses,Maokai,Bel'Veth,Seraphine,Gnar,2265,1,0,1,10,14,7,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Blue,mid,jojopyun,Evil Geniuses,Viktor,Bel'Veth,Seraphine,Gnar,2265,1,3,2,5,14,7,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Blue,bot,Kaori,Evil Geniuses,Varus,Bel'Veth,Seraphine,Gnar,2265,1,4,2,6,14,7,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Blue,sup,Vulcan,Evil Geniuses,Tahm Kench,Bel'Veth,Seraphine,Gnar,2265,1,2,1,12,14,7,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Red,top,Armut,MAD Lions,Rumble,Miss Fortune,Hecarim,Akali,2265,0,0,2,5,7,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Red,jng,Elyoya,MAD Lions,Vi,Miss Fortune,Hecarim,Akali,2265,0,3,1,3,7,14,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Red,mid,Nisqy,MAD Lions,Sylas,Miss Fortune,Hecarim,Akali,2265,0,1,4,5,7,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Red,bot,UNF0RGIVEN,MAD Lions,Draven,Miss Fortune,Hecarim,Akali,2265,0,3,3,1,7,14,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043656,WLDs,2022,2022-10-04 18:11:00,1.0,Red,sup,Kaiser,MAD Lions,Leona,Miss Fortune,Hecarim,Akali,2265,0,0,4,2,7,14,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Blue,top,Armut,MAD Lions,Ornn,Maokai,Akali,LeBlanc,1449,0,1,4,3,6,22,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Blue,jng,Elyoya,MAD Lions,Trundle,Maokai,Akali,LeBlanc,1449,0,1,4,3,6,22,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Blue,mid,Nisqy,MAD Lions,Sylas,Maokai,Akali,LeBlanc,1449,0,2,6,2,6,22,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Blue,bot,UNF0RGIVEN,MAD Lions,Draven,Maokai,Akali,LeBlanc,1449,0,2,3,2,6,22,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Blue,sup,Kaiser,MAD Lions,Alistar,Maokai,Akali,LeBlanc,1449,0,0,5,4,6,22,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Red,top,Impact,Evil Geniuses,Gangplank,Bel'Veth,Aatrox,Hecarim,1449,1,6,2,12,22,6,2.0,1.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Red,jng,Inspired,Evil Geniuses,Sejuani,Bel'Veth,Aatrox,Hecarim,1449,1,3,0,14,22,6,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Red,mid,jojopyun,Evil Geniuses,Sett,Bel'Veth,Aatrox,Hecarim,1449,1,5,2,7,22,6,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Red,bot,Kaori,Evil Geniuses,Sivir,Bel'Veth,Aatrox,Hecarim,1449,1,7,1,12,22,6,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043674,WLDs,2022,2022-10-04 18:58:41,2.0,Red,sup,Vulcan,Evil Geniuses,Yuumi,Bel'Veth,Aatrox,Hecarim,1449,1,1,1,15,22,6,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Blue,top,Impact,Evil Geniuses,Sejuani,Bel'Veth,Seraphine,Gnar,1718,1,0,0,7,13,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Blue,jng,Inspired,Evil Geniuses,Lee Sin,Bel'Veth,Seraphine,Gnar,1718,1,4,0,6,13,3,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Blue,mid,jojopyun,Evil Geniuses,LeBlanc,Bel'Veth,Seraphine,Gnar,1718,1,3,2,4,13,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Blue,bot,Kaori,Evil Geniuses,Aphelios,Bel'Veth,Seraphine,Gnar,1718,1,5,1,3,13,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Blue,sup,Vulcan,Evil Geniuses,Braum,Bel'Veth,Seraphine,Gnar,1718,1,1,0,7,13,3,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Red,top,Armut,MAD Lions,Gwen,Maokai,Yuumi,Aatrox,1718,0,1,3,2,3,13,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Red,jng,Elyoya,MAD Lions,Graves,Maokai,Yuumi,Aatrox,1718,0,0,2,2,3,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Red,mid,Nisqy,MAD Lions,Viktor,Maokai,Yuumi,Aatrox,1718,0,1,3,2,3,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Red,bot,UNF0RGIVEN,MAD Lions,Kalista,Maokai,Yuumi,Aatrox,1718,0,1,2,0,3,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043685,WLDs,2022,2022-10-04 19:42:30,3.0,Red,sup,Kaiser,MAD Lions,Renata Glasc,Maokai,Yuumi,Aatrox,1718,0,0,3,2,3,13,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Blue,top,Breathe,Royal Never Give Up,Aatrox,Azir,Yuumi,Gnar,2202,0,4,4,1,11,15,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Blue,jng,Wei,Royal Never Give Up,Sejuani,Azir,Yuumi,Gnar,2202,0,2,2,7,11,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Blue,mid,Xiaohu,Royal Never Give Up,Taliyah,Azir,Yuumi,Gnar,2202,0,2,2,9,11,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Blue,bot,GALA,Royal Never Give Up,Kai'Sa,Azir,Yuumi,Gnar,2202,0,3,2,5,11,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Blue,sup,Ming,Royal Never Give Up,Nautilus,Azir,Yuumi,Gnar,2202,0,0,5,8,11,15,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Red,top,Evi,DetonatioN FocusMe,Kennen,Graves,Sylas,Vi,2202,1,4,5,7,15,11,2.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Red,jng,Steal,DetonatioN FocusMe,Maokai,Graves,Sylas,Vi,2202,1,2,2,12,15,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Red,mid,Yaharong,DetonatioN FocusMe,Yone,Graves,Sylas,Vi,2202,1,3,1,8,15,11,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Red,bot,Yutapon,DetonatioN FocusMe,Tristana,Graves,Sylas,Vi,2202,1,3,1,10,15,11,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043709,WLDs,2022,2022-10-04 20:37:02,1.0,Red,sup,Harp,DetonatioN FocusMe,Leona,Graves,Sylas,Vi,2202,1,3,2,3,15,11,1.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Blue,top,Breathe,Royal Never Give Up,Aatrox,Azir,Maokai,Gnar,1955,1,4,0,7,19,9,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Blue,jng,Wei,Royal Never Give Up,Viego,Azir,Maokai,Gnar,1955,1,3,1,7,19,9,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Blue,mid,Xiaohu,Royal Never Give Up,LeBlanc,Azir,Maokai,Gnar,1955,1,9,2,4,19,9,2.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Blue,bot,GALA,Royal Never Give Up,Tristana,Azir,Maokai,Gnar,1955,1,3,3,9,19,9,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Blue,sup,Ming,Royal Never Give Up,Amumu,Azir,Maokai,Gnar,1955,1,0,3,12,19,9,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Red,top,Evi,DetonatioN FocusMe,Kennen,Graves,Vi,Fiora,1955,0,3,4,1,9,19,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Red,jng,Steal,DetonatioN FocusMe,Sejuani,Graves,Vi,Fiora,1955,0,3,3,4,9,19,1.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Red,mid,Yaharong,DetonatioN FocusMe,Yone,Graves,Vi,Fiora,1955,0,1,4,4,9,19,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Red,bot,Yutapon,DetonatioN FocusMe,Aphelios,Graves,Vi,Fiora,1955,0,2,4,0,9,19,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043731,WLDs,2022,2022-10-04 21:37:36,2.0,Red,sup,Harp,DetonatioN FocusMe,Braum,Graves,Vi,Fiora,1955,0,0,4,6,9,19,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Blue,top,Breathe,Royal Never Give Up,Aatrox,Maokai,Kennen,Yone,2122,1,3,2,4,17,4,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Blue,jng,Wei,Royal Never Give Up,Viego,Maokai,Kennen,Yone,2122,1,3,0,12,17,4,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Blue,mid,Xiaohu,Royal Never Give Up,Sylas,Maokai,Kennen,Yone,2122,1,4,1,9,17,4,1.0,1.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Blue,bot,GALA,Royal Never Give Up,Lucian,Maokai,Kennen,Yone,2122,1,7,0,7,17,4,2.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Blue,sup,Ming,Royal Never Give Up,Nami,Maokai,Kennen,Yone,2122,1,0,1,14,17,4,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Red,top,Evi,DetonatioN FocusMe,Tryndamere,Graves,Vi,Kalista,2122,0,2,4,1,4,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Red,jng,Steal,DetonatioN FocusMe,Sejuani,Graves,Vi,Kalista,2122,0,0,5,2,4,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Red,mid,Yaharong,DetonatioN FocusMe,LeBlanc,Graves,Vi,Kalista,2122,0,1,2,1,4,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Red,bot,Yutapon,DetonatioN FocusMe,Sivir,Graves,Vi,Kalista,2122,0,1,4,0,4,17,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043753,WLDs,2022,2022-10-04 22:57:19,3.0,Red,sup,Harp,DetonatioN FocusMe,Yuumi,Graves,Vi,Kalista,2122,0,0,2,3,4,17,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Blue,top,Evi,DetonatioN FocusMe,Gnar,Graves,Sylas,Kalista,1627,0,1,5,0,4,19,0.0,0.0,0.0,0.0,0.0,1.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Blue,jng,Steal,DetonatioN FocusMe,Sejuani,Graves,Sylas,Kalista,1627,0,0,3,2,4,19,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Blue,mid,Yaharong,DetonatioN FocusMe,Azir,Graves,Sylas,Kalista,1627,0,1,3,0,4,19,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Blue,bot,Yutapon,DetonatioN FocusMe,Tristana,Graves,Sylas,Kalista,1627,0,2,3,0,4,19,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Blue,sup,Harp,DetonatioN FocusMe,Leona,Graves,Sylas,Kalista,1627,0,0,5,3,4,19,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Red,top,Breathe,Royal Never Give Up,Fiora,Maokai,Kennen,Yuumi,1627,1,4,2,1,19,4,0.0,0.0,0.0,0.0,1.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Red,jng,Wei,Royal Never Give Up,Viego,Maokai,Kennen,Yuumi,1627,1,5,0,8,19,4,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Red,mid,Xiaohu,Royal Never Give Up,Lissandra,Maokai,Kennen,Yuumi,1627,1,3,2,4,19,4,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Red,bot,GALA,Royal Never Give Up,Varus,Maokai,Kennen,Yuumi,1627,1,6,0,5,19,4,0.0,0.0,0.0,0.0,0.0,0.0
ESPORTSTMNT02_3043758,WLDs,2022,2022-10-04 23:46:16,4.0,Red,sup,Ming,Royal Never Give Up,Tahm Kench,Maokai,Kennen,Yuumi,1627,1,1,0,12,19,4,0.0,0.0,0.0,0.0,0.0,0.0
