id_igre,league,date,game,teamname,result
1242,WLDs,2018-10-11 11:44:38,1.0,Cloud9,1
1243,WLDs,2018-10-11 13:02:47,1.0,Gen.G,0
1244,WLDs,2018-10-11 13:02:47,1.0,Royal Never Give Up,1
1245,WLDs,2018-10-12 07:02:32,1.0,MAD Team,0
1246,WLDs,2018-10-12 07:02:32,1.0,KT Rolster,1
1247,WLDs,2018-10-12 08:34:54,1.0,Team Liquid,0
1248,WLDs,2018-10-12 08:34:54,1.0,EDward Gaming,1
1249,WLDs,2018-10-12 09:26:09,1.0,Fnatic,0
1250,WLDs,2018-10-12 09:26:09,1.0,Invictus Gaming,1
1251,WLDs,2018-10-12 10:16:47,1.0,100 Thieves,1
1252,WLDs,2018-10-12 10:16:47,1.0,G-Rex,0
1253,WLDs,2018-10-12 11:19:14,1.0,Royal Never Give Up,1
1254,WLDs,2018-10-12 11:19:14,1.0,Team Vitality,0
1255,WLDs,2018-10-12 12:09:39,1.0,Cloud9,0
1256,WLDs,2018-10-12 12:09:39,1.0,Gen.G,1
1257,WLDs,2018-10-13 07:19:37,1.0,Kwangdong Freecs,1
1258,WLDs,2018-10-13 07:19:37,1.0,Phong Vũ Buffalo,0
1259,WLDs,2018-10-13 08:36:05,1.0,G2 Esports,1
1260,WLDs,2018-10-13 08:36:05,1.0,Flash Wolves,0
1261,WLDs,2018-10-13 09:34:14,1.0,Invictus Gaming,1
1262,WLDs,2018-10-13 09:34:14,1.0,100 Thieves,0
1263,WLDs,2018-10-13 10:23:50,1.0,G-Rex,0
1264,WLDs,2018-10-13 10:23:50,1.0,Fnatic,1
1265,WLDs,2018-10-13 11:12:10,1.0,Team Liquid,1
1266,WLDs,2018-10-13 11:12:10,1.0,MAD Team,0
1267,WLDs,2018-10-13 12:13:58,1.0,KT Rolster,1
1268,WLDs,2018-10-13 12:13:58,1.0,EDward Gaming,0
1269,WLDs,2018-10-14 07:19:30,1.0,Team Vitality,1
1270,WLDs,2018-10-14 07:19:30,1.0,Royal Never Give Up,0
1271,WLDs,2018-10-14 08:41:47,1.0,Gen.G,0
1272,WLDs,2018-10-14 08:41:47,1.0,Cloud9,1
1273,WLDs,2018-10-14 09:40:06,1.0,Team Vitality,1
1274,WLDs,2018-10-14 09:40:06,1.0,Gen.G,0
1275,WLDs,2018-10-14 10:39:21,1.0,Cloud9,1
1276,WLDs,2018-10-14 10:39:21,1.0,Royal Never Give Up,0
1277,WLDs,2018-10-14 11:33:10,1.0,Cloud9,1
1278,WLDs,2018-10-14 11:33:10,1.0,Team Vitality,0
1279,WLDs,2018-10-14 12:28:10,1.0,Royal Never Give Up,1
1280,WLDs,2018-10-14 12:28:10,1.0,Gen.G,0
1281,WLDs,2018-10-14 13:10:43,1.0,Royal Never Give Up,1
1282,WLDs,2018-10-14 13:10:43,1.0,Cloud9,0
1283,WLDs,2018-10-15 07:22:09,1.0,Kwangdong Freecs,1
1284,WLDs,2018-10-15 07:22:09,1.0,Flash Wolves,0
1285,WLDs,2018-10-15 08:40:10,1.0,G2 Esports,1
1286,WLDs,2018-10-15 08:40:10,1.0,Phong Vũ Buffalo,0
1287,WLDs,2018-10-15 10:02:47,1.0,Flash Wolves,1
1288,WLDs,2018-10-15 10:02:47,1.0,G2 Esports,0
1289,WLDs,2018-10-15 11:03:33,1.0,Phong Vũ Buffalo,0
1290,WLDs,2018-10-15 11:03:33,1.0,Kwangdong Freecs,1
1291,WLDs,2018-10-15 12:00:41,1.0,Flash Wolves,0
1292,WLDs,2018-10-15 12:00:41,1.0,Phong Vũ Buffalo,1
1293,WLDs,2018-10-15 13:06:15,1.0,G2 Esports,0
1294,WLDs,2018-10-15 13:06:15,1.0,Kwangdong Freecs,1
1295,WLDs,2018-10-15 14:13:16,1.0,Flash Wolves,0
1296,WLDs,2018-10-15 14:13:16,1.0,G2 Esports,1
1297,WLDs,2018-10-16 07:19:58,1.0,Team Liquid,0
1298,WLDs,2018-10-16 07:19:58,1.0,KT Rolster,1
1299,WLDs,2018-10-16 08:35:21,1.0,MAD Team,0
1300,WLDs,2018-10-16 08:35:21,1.0,EDward Gaming,1
1301,WLDs,2018-10-16 09:37:31,1.0,MAD Team,0
1302,WLDs,2018-10-16 09:37:31,1.0,Team Liquid,1
1303,WLDs,2018-10-16 10:34:51,1.0,EDward Gaming,1
1304,WLDs,2018-10-16 10:34:51,1.0,KT Rolster,0
1305,WLDs,2018-10-16 11:39:22,1.0,EDward Gaming,0
1306,WLDs,2018-10-16 11:39:22,1.0,Team Liquid,1
1307,WLDs,2018-10-16 12:30:56,1.0,KT Rolster,1
1308,WLDs,2018-10-16 12:30:56,1.0,MAD Team,0
1309,WLDs,2018-10-17 07:13:37,1.0,Fnatic,1
1310,WLDs,2018-10-17 07:13:37,1.0,100 Thieves,0
1311,WLDs,2018-10-17 08:40:27,1.0,G-Rex,0
1312,WLDs,2018-10-17 08:40:27,1.0,Invictus Gaming,1
1313,WLDs,2018-10-17 09:37:10,1.0,Fnatic,1
1314,WLDs,2018-10-17 09:37:10,1.0,G-Rex,0
1315,WLDs,2018-10-17 10:23:17,1.0,100 Thieves,0
1316,WLDs,2018-10-17 10:23:17,1.0,Invictus Gaming,1
1317,WLDs,2018-10-17 11:16:39,1.0,G-Rex,0
1318,WLDs,2018-10-17 11:16:39,1.0,100 Thieves,1
1319,WLDs,2018-10-17 12:20:52,1.0,Invictus Gaming,0
1320,WLDs,2018-10-17 12:20:52,1.0,Fnatic,1
1321,WLDs,2018-10-17 13:05:24,1.0,Fnatic,1
1322,WLDs,2018-10-17 13:05:24,1.0,Invictus Gaming,0
1323,WLDs,2018-10-20 03:24:01,1.0,KT Rolster,0
1324,WLDs,2018-10-20 03:24:01,1.0,Invictus Gaming,1
1325,WLDs,2018-10-20 04:52:40,2.0,KT Rolster,0
1326,WLDs,2018-10-20 04:52:40,2.0,Invictus Gaming,1
1327,WLDs,2018-10-20 05:38:38,3.0,KT Rolster,1
1328,WLDs,2018-10-20 05:38:38,3.0,Invictus Gaming,0
1329,WLDs,2018-10-20 06:40:59,4.0,KT Rolster,1
1330,WLDs,2018-10-20 06:40:59,4.0,Invictus Gaming,0
1331,WLDs,2018-10-20 07:39:20,5.0,KT Rolster,0
1332,WLDs,2018-10-20 07:39:20,5.0,Invictus Gaming,1
1333,WLDs,2018-10-20 08:42:16,1.0,Royal Never Give Up,1
1334,WLDs,2018-10-20 08:42:16,1.0,G2 Esports,0
1335,WLDs,2018-10-20 09:43:48,2.0,G2 Esports,1
1336,WLDs,2018-10-20 09:43:48,2.0,Royal Never Give Up,0
1337,WLDs,2018-10-20 10:38:52,3.0,Royal Never Give Up,1
1338,WLDs,2018-10-20 10:38:52,3.0,G2 Esports,0
1339,WLDs,2018-10-20 11:23:13,4.0,G2 Esports,1
1340,WLDs,2018-10-20 11:23:13,4.0,Royal Never Give Up,0
1341,WLDs,2018-10-20 12:11:06,5.0,Royal Never Give Up,0
1342,WLDs,2018-10-20 12:11:06,5.0,G2 Esports,1
1343,WLDs,2018-10-21 03:34:19,1.0,Cloud9,1
1344,WLDs,2018-10-21 03:34:19,1.0,Kwangdong Freecs,0
1345,WLDs,2018-10-21 04:46:37,2.0,Cloud9,1
1346,WLDs,2018-10-21 04:46:37,2.0,Kwangdong Freecs,0
1347,WLDs,2018-10-21 05:40:26,3.0,Cloud9,1
1348,WLDs,2018-10-21 05:40:26,3.0,Kwangdong Freecs,0
1349,WLDs,2018-10-21 06:44:58,1.0,Fnatic,0
1350,WLDs,2018-10-21 06:44:58,1.0,EDward Gaming,1
1351,WLDs,2018-10-21 07:33:38,2.0,Fnatic,1
1352,WLDs,2018-10-21 07:33:38,2.0,EDward Gaming,0
1353,WLDs,2018-10-21 08:21:12,3.0,Fnatic,1
1354,WLDs,2018-10-21 08:21:12,3.0,EDward Gaming,0
1355,WLDs,2018-10-21 09:29:10,4.0,EDward Gaming,0
1356,WLDs,2018-10-21 09:29:10,4.0,Fnatic,1
1357,WLDs,2018-10-27 07:39:49,1.0,Invictus Gaming,1
1358,WLDs,2018-10-27 07:39:49,1.0,G2 Esports,0
1359,WLDs,2018-10-27 08:52:48,2.0,Invictus Gaming,1
1360,WLDs,2018-10-27 08:52:48,2.0,G2 Esports,0
1361,WLDs,2018-10-27 09:40:37,3.0,Invictus Gaming,1
1362,WLDs,2018-10-27 09:40:37,3.0,G2 Esports,0
1363,WLDs,2018-10-28 07:34:31,1.0,Fnatic,1
1364,WLDs,2018-10-28 07:34:31,1.0,Cloud9,0
1365,WLDs,2018-10-28 08:44:27,2.0,Cloud9,0
1366,WLDs,2018-10-28 08:44:27,2.0,Fnatic,1
1367,WLDs,2018-10-28 09:37:28,3.0,Fnatic,1
1368,WLDs,2018-10-28 09:37:28,3.0,Cloud9,0
1369,WLDs,2018-11-03 07:14:40,1.0,Fnatic,0
1370,WLDs,2018-11-03 07:14:40,1.0,Invictus Gaming,1
1371,WLDs,2018-11-03 08:40:23,2.0,Fnatic,0
1372,WLDs,2018-11-03 08:40:23,2.0,Invictus Gaming,1
1373,WLDs,2018-11-03 09:34:26,3.0,Invictus Gaming,1
1374,WLDs,2018-11-03 09:34:26,3.0,Fnatic,0
1375,MSI,2019-05-01 08:49:55,1.0,Phong Vũ Buffalo,1
1376,MSI,2019-05-01 08:49:55,1.0,Bombers,0
1377,MSI,2019-05-01 09:41:34,1.0,Fenerbahçe Esports,1
1378,MSI,2019-05-01 09:41:34,1.0,Isurus,0
1379,MSI,2019-05-01 10:49:31,1.0,Phong Vũ Buffalo,1
1380,MSI,2019-05-01 10:49:31,1.0,Isurus,0
1381,MSI,2019-05-01 11:46:28,1.0,Fenerbahçe Esports,1
1382,MSI,2019-05-01 11:46:28,1.0,Bombers,0
1383,MSI,2019-05-01 12:39:14,1.0,Bombers,1
1384,MSI,2019-05-01 12:39:14,1.0,Isurus,0
1385,MSI,2019-05-01 13:35:32,1.0,Fenerbahçe Esports,0
1386,MSI,2019-05-01 13:35:32,1.0,Phong Vũ Buffalo,1
1387,MSI,2019-05-01 14:37:17,1.0,Bombers,1
1388,MSI,2019-05-01 14:37:17,1.0,Phong Vũ Buffalo,0
1389,MSI,2019-05-01 15:39:21,1.0,Isurus,1
1390,MSI,2019-05-01 15:39:21,1.0,Fenerbahçe Esports,0
1391,MSI,2019-05-02 08:54:41,1.0,Isurus,0
1392,MSI,2019-05-02 08:54:41,1.0,Phong Vũ Buffalo,1
1393,MSI,2019-05-02 09:41:22,1.0,Bombers,0
1394,MSI,2019-05-02 09:41:22,1.0,Fenerbahçe Esports,1
1395,MSI,2019-05-02 10:35:33,1.0,Phong Vũ Buffalo,0
1396,MSI,2019-05-02 10:35:33,1.0,Fenerbahçe Esports,1
1397,MSI,2019-05-02 11:38:15,1.0,Isurus,1
1398,MSI,2019-05-02 11:38:15,1.0,Bombers,0
1399,MSI,2019-05-02 12:42:15,1.0,MEGA,0
1400,MSI,2019-05-02 12:42:15,1.0,DetonatioN FocusMe,1
1401,MSI,2019-05-02 13:55:00,1.0,Vega Squadron,1
1402,MSI,2019-05-02 13:55:00,1.0,INTZ,0
1403,MSI,2019-05-02 14:55:33,1.0,Vega Squadron,1
1404,MSI,2019-05-02 14:55:33,1.0,DetonatioN FocusMe,0
1405,MSI,2019-05-02 15:54:08,1.0,MEGA,1
1406,MSI,2019-05-02 15:54:08,1.0,INTZ,0
1407,MSI,2019-05-02 16:55:27,1.0,Phong Vũ Buffalo,1
1408,MSI,2019-05-02 16:55:27,1.0,Fenerbahçe Esports,0
1409,MSI,2019-05-05 04:56:34,1.0,DetonatioN FocusMe,1
1410,MSI,2019-05-05 04:56:34,1.0,INTZ,0
1411,MSI,2019-05-05 05:44:41,1.0,Vega Squadron,1
1412,MSI,2019-05-05 05:44:41,1.0,MEGA,0
1413,MSI,2019-05-05 06:45:13,1.0,DetonatioN FocusMe,1
1414,MSI,2019-05-05 06:45:13,1.0,MEGA,0
1415,MSI,2019-05-05 07:41:20,1.0,INTZ,0
1416,MSI,2019-05-05 07:41:20,1.0,Vega Squadron,1
1417,MSI,2019-05-05 08:28:07,1.0,INTZ,1
1418,MSI,2019-05-05 08:28:07,1.0,MEGA,0
1419,MSI,2019-05-05 09:21:26,1.0,DetonatioN FocusMe,0
1420,MSI,2019-05-05 09:21:26,1.0,Vega Squadron,1
1421,MSI,2019-05-05 10:11:20,1.0,INTZ,0
1422,MSI,2019-05-05 10:11:20,1.0,DetonatioN FocusMe,1
1423,MSI,2019-05-05 11:05:24,1.0,MEGA,1
1424,MSI,2019-05-05 11:05:24,1.0,Vega Squadron,0
1425,MSI,2019-05-06 07:38:06,1.0,Team Liquid,1
1426,MSI,2019-05-06 07:38:06,1.0,Phong Vũ Buffalo,0
1427,MSI,2019-05-06 08:45:01,2.0,Phong Vũ Buffalo,0
1428,MSI,2019-05-06 08:45:01,2.0,Team Liquid,1
1429,MSI,2019-05-06 09:35:55,3.0,Team Liquid,1
1430,MSI,2019-05-06 09:35:55,3.0,Phong Vũ Buffalo,0
1431,MSI,2019-05-06 10:29:32,1.0,Flash Wolves,0
1432,MSI,2019-05-06 10:29:32,1.0,Vega Squadron,1
1433,MSI,2019-05-06 11:41:40,2.0,Flash Wolves,1
1434,MSI,2019-05-06 11:41:40,2.0,Vega Squadron,0
1435,MSI,2019-05-06 12:28:05,3.0,Flash Wolves,1
1436,MSI,2019-05-06 12:28:05,3.0,Vega Squadron,0
1437,MSI,2019-05-06 13:21:08,4.0,Flash Wolves,1
1438,MSI,2019-05-06 13:21:08,4.0,Vega Squadron,0
1439,MSI,2019-05-07 09:40:55,1.0,Phong Vũ Buffalo,1
1440,MSI,2019-05-07 09:40:55,1.0,Vega Squadron,0
1441,MSI,2019-05-07 10:39:28,2.0,Vega Squadron,0
1442,MSI,2019-05-07 10:39:28,2.0,Phong Vũ Buffalo,1
1443,MSI,2019-05-07 11:31:16,3.0,Phong Vũ Buffalo,0
1444,MSI,2019-05-07 11:31:16,3.0,Vega Squadron,1
1445,MSI,2019-05-07 12:21:21,4.0,Phong Vũ Buffalo,0
1446,MSI,2019-05-07 12:21:21,4.0,Vega Squadron,1
1447,MSI,2019-05-07 13:12:41,5.0,Phong Vũ Buffalo,1
1448,MSI,2019-05-07 13:12:41,5.0,Vega Squadron,0
1449,MSI,2019-05-10 09:12:20,1.0,G2 Esports,1
1450,MSI,2019-05-10 09:12:20,1.0,SK Telecom T1,0
1451,MSI,2019-05-10 10:41:15,1.0,Flash Wolves,0
1452,MSI,2019-05-10 10:41:15,1.0,Team Liquid,1
1453,MSI,2019-05-10 11:41:59,1.0,Phong Vũ Buffalo,0
1454,MSI,2019-05-10 11:41:59,1.0,Invictus Gaming,1
1455,MSI,2019-05-10 12:47:00,1.0,SK Telecom T1,1
1456,MSI,2019-05-10 12:47:00,1.0,Flash Wolves,0
1457,MSI,2019-05-10 15:06:22,1.0,Invictus Gaming,1
1458,MSI,2019-05-10 15:06:22,1.0,G2 Esports,0
1459,MSI,2019-05-10 15:44:52,1.0,Team Liquid,1
1460,MSI,2019-05-10 15:44:52,1.0,Phong Vũ Buffalo,0
1461,MSI,2019-05-11 06:17:02,1.0,G2 Esports,1
1462,MSI,2019-05-11 06:17:02,1.0,Team Liquid,0
1463,MSI,2019-05-11 07:44:03,1.0,Phong Vũ Buffalo,0
1464,MSI,2019-05-11 07:44:03,1.0,Flash Wolves,1
1465,MSI,2019-05-11 08:53:11,1.0,Team Liquid,0
1466,MSI,2019-05-11 08:53:11,1.0,Invictus Gaming,1
1467,MSI,2019-05-11 09:53:07,1.0,SK Telecom T1,1
1468,MSI,2019-05-11 09:53:07,1.0,Phong Vũ Buffalo,0
1469,MSI,2019-05-11 10:44:18,1.0,Flash Wolves,0
1470,MSI,2019-05-11 10:44:18,1.0,G2 Esports,1
1471,MSI,2019-05-11 11:40:49,1.0,Invictus Gaming,1
1472,MSI,2019-05-11 11:40:49,1.0,SK Telecom T1,0
1473,MSI,2019-05-12 06:44:37,1.0,Team Liquid,0
1474,MSI,2019-05-12 06:44:37,1.0,SK Telecom T1,1
1475,MSI,2019-05-12 07:45:14,1.0,Flash Wolves,0
1476,MSI,2019-05-12 07:45:14,1.0,Invictus Gaming,1
1477,MSI,2019-05-12 08:56:54,1.0,Phong Vũ Buffalo,1
1478,MSI,2019-05-12 08:56:54,1.0,G2 Esports,0
1479,MSI,2019-05-12 09:48:14,1.0,Team Liquid,0
1480,MSI,2019-05-12 09:48:14,1.0,Flash Wolves,1
1481,MSI,2019-05-12 10:45:08,1.0,SK Telecom T1,0
1482,MSI,2019-05-12 10:45:08,1.0,G2 Esports,1
1483,MSI,2019-05-12 11:43:47,1.0,Invictus Gaming,1
1484,MSI,2019-05-12 11:43:47,1.0,Phong Vũ Buffalo,0
1485,MSI,2019-05-13 09:37:46,1.0,G2 Esports,1
1486,MSI,2019-05-13 09:37:46,1.0,Flash Wolves,0
1487,MSI,2019-05-13 10:45:37,1.0,Phong Vũ Buffalo,0
1488,MSI,2019-05-13 10:45:37,1.0,Team Liquid,1
1489,MSI,2019-05-13 11:37:12,1.0,G2 Esports,0
1490,MSI,2019-05-13 11:37:12,1.0,Invictus Gaming,1
1491,MSI,2019-05-13 12:46:57,1.0,Flash Wolves,0
1492,MSI,2019-05-13 12:46:57,1.0,SK Telecom T1,1
1493,MSI,2019-05-13 13:41:13,1.0,Invictus Gaming,1
1494,MSI,2019-05-13 13:41:13,1.0,Team Liquid,0
1495,MSI,2019-05-13 14:34:29,1.0,Phong Vũ Buffalo,0
1496,MSI,2019-05-13 14:34:29,1.0,SK Telecom T1,1
1497,MSI,2019-05-14 09:39:16,1.0,SK Telecom T1,1
1498,MSI,2019-05-14 09:39:16,1.0,Team Liquid,0
1499,MSI,2019-05-14 10:44:29,1.0,G2 Esports,0
1500,MSI,2019-05-14 10:44:29,1.0,Phong Vũ Buffalo,1
1501,MSI,2019-05-14 11:39:20,1.0,Invictus Gaming,1
1502,MSI,2019-05-14 11:39:20,1.0,Flash Wolves,0
1503,MSI,2019-05-14 12:34:46,1.0,Team Liquid,1
1504,MSI,2019-05-14 12:34:46,1.0,G2 Esports,0
1505,MSI,2019-05-14 13:27:21,1.0,Flash Wolves,1
1506,MSI,2019-05-14 13:27:21,1.0,Phong Vũ Buffalo,0
1507,MSI,2019-05-14 14:21:38,1.0,SK Telecom T1,1
1508,MSI,2019-05-14 14:21:38,1.0,Invictus Gaming,0
1509,MSI,2019-05-17 09:48:11,1.0,Invictus Gaming,0
1510,MSI,2019-05-17 09:48:11,1.0,Team Liquid,1
1511,MSI,2019-05-17 10:58:51,2.0,Invictus Gaming,0
1512,MSI,2019-05-17 10:58:51,2.0,Team Liquid,1
1513,MSI,2019-05-17 11:52:40,3.0,Team Liquid,0
1514,MSI,2019-05-17 11:52:40,3.0,Invictus Gaming,1
1515,MSI,2019-05-17 12:43:56,4.0,Invictus Gaming,0
1516,MSI,2019-05-17 12:43:56,4.0,Team Liquid,1
1517,MSI,2019-05-18 06:18:37,1.0,SK Telecom T1,1
1518,MSI,2019-05-18 06:18:37,1.0,G2 Esports,0
1519,MSI,2019-05-18 09:13:38,3.0,SK Telecom T1,1
1520,MSI,2019-05-18 09:13:38,3.0,G2 Esports,0
1521,MSI,2019-05-18 10:12:38,4.0,G2 Esports,1
1522,MSI,2019-05-18 10:12:38,4.0,SK Telecom T1,0
1523,MSI,2019-05-18 11:17:37,5.0,SK Telecom T1,0
1524,MSI,2019-05-18 11:17:37,5.0,G2 Esports,1
1525,MSI,2019-05-19 06:43:00,1.0,G2 Esports,1
1526,MSI,2019-05-19 06:43:00,1.0,Team Liquid,0
1527,MSI,2019-05-19 07:48:55,2.0,Team Liquid,0
1528,MSI,2019-05-19 07:48:55,2.0,G2 Esports,1
1529,MSI,2019-05-19 08:37:45,3.0,G2 Esports,1
1530,MSI,2019-05-19 08:37:45,3.0,Team Liquid,0
1531,WLDs,2019-10-02 10:22:23,1.0,Clutch Gaming,0
1532,WLDs,2019-10-02 10:22:23,1.0,Unicorns of Love.CIS,1
1533,WLDs,2019-10-02 11:52:02,1.0,DetonatioN FocusMe,0
1534,WLDs,2019-10-02 11:52:02,1.0,Splyce,1
1535,WLDs,2019-10-02 12:54:46,1.0,MAMMOTH,1
1536,WLDs,2019-10-02 12:54:46,1.0,Unicorns of Love.CIS,0
1537,WLDs,2019-10-02 13:58:36,1.0,DetonatioN FocusMe,0
1538,WLDs,2019-10-02 13:58:36,1.0,Isurus,1
1539,WLDs,2019-10-02 15:04:13,1.0,MAMMOTH,0
1540,WLDs,2019-10-02 15:04:13,1.0,Clutch Gaming,1
1541,WLDs,2019-10-02 16:08:23,1.0,Splyce,1
1542,WLDs,2019-10-02 16:08:23,1.0,Isurus,0
1543,WLDs,2019-10-03 10:15:20,1.0,Royal Youth,0
1544,WLDs,2019-10-03 10:15:20,1.0,DWG KIA,1
1545,WLDs,2019-10-03 11:46:55,1.0,MEGA,0
1546,WLDs,2019-10-03 11:46:55,1.0,Hong Kong Attitude,1
1547,WLDs,2019-10-03 12:51:54,1.0,DWG KIA,1
1548,WLDs,2019-10-03 12:51:54,1.0,Flamengo Esports,0
1549,WLDs,2019-10-03 13:46:50,1.0,MEGA,1
1550,WLDs,2019-10-03 13:46:50,1.0,Lowkey Esports.Vietnam,0
1551,WLDs,2019-10-03 14:51:25,1.0,Royal Youth,0
1552,WLDs,2019-10-03 14:51:25,1.0,Flamengo Esports,1
1553,WLDs,2019-10-03 15:39:10,1.0,Hong Kong Attitude,0
1554,WLDs,2019-10-03 15:39:10,1.0,Lowkey Esports.Vietnam,1
1555,WLDs,2019-10-04 09:38:31,1.0,Unicorns of Love.CIS,1
1556,WLDs,2019-10-04 09:38:31,1.0,Clutch Gaming,0
1557,WLDs,2019-10-04 11:01:59,1.0,Splyce,0
1558,WLDs,2019-10-04 11:01:59,1.0,DetonatioN FocusMe,1
1559,WLDs,2019-10-04 12:01:05,1.0,Unicorns of Love.CIS,0
1560,WLDs,2019-10-04 12:01:05,1.0,MAMMOTH,1
1561,WLDs,2019-10-04 13:02:52,1.0,Isurus,1
1562,WLDs,2019-10-04 13:02:52,1.0,DetonatioN FocusMe,0
1563,WLDs,2019-10-04 14:32:48,1.0,Clutch Gaming,1
1564,WLDs,2019-10-04 14:32:48,1.0,MAMMOTH,0
1565,WLDs,2019-10-04 15:19:03,1.0,Isurus,0
1566,WLDs,2019-10-04 15:19:03,1.0,Splyce,1
1567,WLDs,2019-10-04 16:24:00,1.0,MAMMOTH,0
1568,WLDs,2019-10-04 16:24:00,1.0,Unicorns of Love.CIS,1
1569,WLDs,2019-10-04 17:24:20,1.0,Clutch Gaming,1
1570,WLDs,2019-10-04 17:24:20,1.0,Unicorns of Love.CIS,0
1571,WLDs,2019-10-05 09:36:11,1.0,DWG KIA,1
1572,WLDs,2019-10-05 09:36:11,1.0,Royal Youth,0
1573,WLDs,2019-10-05 10:49:50,1.0,Hong Kong Attitude,1
1574,WLDs,2019-10-05 10:49:50,1.0,MEGA,0
1575,WLDs,2019-10-05 11:45:10,1.0,Flamengo Esports,0
1576,WLDs,2019-10-05 11:45:10,1.0,DWG KIA,1
1577,WLDs,2019-10-05 12:36:19,1.0,Lowkey Esports.Vietnam,1
1578,WLDs,2019-10-05 12:36:19,1.0,MEGA,0
1579,WLDs,2019-10-05 13:33:39,1.0,Flamengo Esports,0
1580,WLDs,2019-10-05 13:33:39,1.0,Royal Youth,1
1581,WLDs,2019-10-05 14:36:36,1.0,Lowkey Esports.Vietnam,0
1582,WLDs,2019-10-05 14:36:36,1.0,Hong Kong Attitude,1
1583,WLDs,2019-10-05 15:31:08,1.0,Royal Youth,1
1584,WLDs,2019-10-05 15:31:08,1.0,Flamengo Esports,0
1585,WLDs,2019-10-07 10:33:24,1.0,Lowkey Esports.Vietnam,1
1586,WLDs,2019-10-07 10:33:24,1.0,DWG KIA,0
1587,WLDs,2019-10-07 12:17:44,2.0,DWG KIA,1
1588,WLDs,2019-10-07 12:17:44,2.0,Lowkey Esports.Vietnam,0
1589,WLDs,2019-10-07 12:49:50,3.0,DWG KIA,1
1590,WLDs,2019-10-07 12:49:50,3.0,Lowkey Esports.Vietnam,0
1591,WLDs,2019-10-07 13:42:19,4.0,Lowkey Esports.Vietnam,0
1592,WLDs,2019-10-07 13:42:19,4.0,DWG KIA,1
1593,WLDs,2019-10-07 14:29:24,1.0,Clutch Gaming,1
1594,WLDs,2019-10-07 14:29:24,1.0,Royal Youth,0
1595,WLDs,2019-10-07 15:21:24,2.0,Clutch Gaming,1
1596,WLDs,2019-10-07 15:21:24,2.0,Royal Youth,0
1597,WLDs,2019-10-07 16:10:10,3.0,Clutch Gaming,1
1598,WLDs,2019-10-07 16:10:10,3.0,Royal Youth,0
1599,WLDs,2019-10-08 10:42:08,1.0,Hong Kong Attitude,1
1600,WLDs,2019-10-08 10:42:08,1.0,Isurus,0
1601,WLDs,2019-10-08 11:40:08,2.0,Isurus,1
1602,WLDs,2019-10-08 11:40:08,2.0,Hong Kong Attitude,0
1603,WLDs,2019-10-08 12:33:49,3.0,Hong Kong Attitude,1
1604,WLDs,2019-10-08 12:33:49,3.0,Isurus,0
1605,WLDs,2019-10-08 13:34:28,4.0,Isurus,0
1606,WLDs,2019-10-08 13:34:28,4.0,Hong Kong Attitude,1
1607,WLDs,2019-10-08 14:38:33,1.0,Unicorns of Love.CIS,1
1608,WLDs,2019-10-08 14:38:33,1.0,Splyce,0
1609,WLDs,2019-10-08 15:47:51,2.0,Splyce,1
1610,WLDs,2019-10-08 15:47:51,2.0,Unicorns of Love.CIS,0
1611,WLDs,2019-10-08 16:39:45,3.0,Splyce,1
1612,WLDs,2019-10-08 16:39:45,3.0,Unicorns of Love.CIS,0
1613,WLDs,2019-10-08 17:30:51,4.0,Unicorns of Love.CIS,1
1614,WLDs,2019-10-08 17:30:51,4.0,Splyce,0
1615,WLDs,2019-10-08 18:32:52,5.0,Splyce,1
1616,WLDs,2019-10-08 18:32:52,5.0,Unicorns of Love.CIS,0
1617,WLDs,2019-10-12 10:54:38,1.0,Fnatic,0
1618,WLDs,2019-10-12 10:54:38,1.0,SK Telecom T1,1
1619,WLDs,2019-10-12 12:56:51,1.0,Royal Never Give Up,1
1620,WLDs,2019-10-12 12:56:51,1.0,Clutch Gaming,0
1621,WLDs,2019-10-12 14:03:32,1.0,Invictus Gaming,1
1622,WLDs,2019-10-12 14:03:32,1.0,ahq eSports Club,0
1623,WLDs,2019-10-12 15:04:23,1.0,DWG KIA,0
1624,WLDs,2019-10-12 15:04:23,1.0,Team Liquid,1
1625,WLDs,2019-10-12 16:06:18,1.0,J Team,1
1626,WLDs,2019-10-12 16:06:18,1.0,FunPlus Phoenix,0
1627,WLDs,2019-10-12 17:15:11,1.0,GAM Esports,0
1628,WLDs,2019-10-12 17:15:11,1.0,Splyce,1
1629,WLDs,2019-10-13 11:05:22,1.0,SK Telecom T1,1
1630,WLDs,2019-10-13 11:05:22,1.0,Royal Never Give Up,0
1631,WLDs,2019-10-13 12:55:00,1.0,Fnatic,1
1632,WLDs,2019-10-13 12:55:00,1.0,Clutch Gaming,0
1633,WLDs,2019-10-13 13:57:26,1.0,Team Liquid,0
1634,WLDs,2019-10-13 13:57:26,1.0,Invictus Gaming,1
1635,WLDs,2019-10-13 14:56:22,1.0,ahq eSports Club,0
1636,WLDs,2019-10-13 14:56:22,1.0,DWG KIA,1
1637,WLDs,2019-10-13 15:49:44,1.0,Griffin,0
1638,WLDs,2019-10-13 15:49:44,1.0,G2 Esports,1
1639,WLDs,2019-10-13 16:45:39,1.0,Cloud9,1
1640,WLDs,2019-10-13 16:45:39,1.0,Hong Kong Attitude,0
1641,WLDs,2019-10-14 12:44:44,1.0,Invictus Gaming,0
