tip,leto,datum,cas,st_igre,ime_ekipe,zmaga
MSI,2021,2021-05-07,14:29:59,1.0,Infinity Esports,0
MSI,2021,2021-05-07,14:29:59,1.0,DWG KIA,1
MSI,2021,2021-05-07,15:21:44,1.0,DetonatioN FocusMe,1
MSI,2021,2021-05-07,15:21:44,1.0,Cloud9,0
MSI,2021,2021-05-07,16:20:48,1.0,İstanbul Wildcats,0
MSI,2021,2021-05-07,16:20:48,1.0,MAD Lions,1
MSI,2021,2021-05-07,17:24:08,1.0,paiN Gaming,0
MSI,2021,2021-05-07,17:24:08,1.0,PSG Talon,1
MSI,2021,2021-05-08,12:28:36,1.0,Royal Never Give Up,1
MSI,2021,2021-05-08,12:28:36,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-08,13:58:26,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-08,13:58:26,1.0,Pentanet.GG,1
MSI,2021,2021-05-08,14:39:09,1.0,DWG KIA,1
MSI,2021,2021-05-08,14:39:09,1.0,DetonatioN FocusMe,0
MSI,2021,2021-05-08,15:45:05,1.0,Cloud9,1
MSI,2021,2021-05-08,15:45:05,1.0,Infinity Esports,0
MSI,2021,2021-05-08,16:46:03,1.0,MAD Lions,1
MSI,2021,2021-05-08,16:46:03,1.0,paiN Gaming,0
MSI,2021,2021-05-08,17:54:28,1.0,PSG Talon,1
MSI,2021,2021-05-08,17:54:28,1.0,İstanbul Wildcats,0
MSI,2021,2021-05-09,12:38:51,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-09,12:38:51,1.0,Royal Never Give Up,1
MSI,2021,2021-05-09,13:43:36,1.0,Unicorns of Love.CIS,1
MSI,2021,2021-05-09,13:43:36,1.0,Pentanet.GG,0
MSI,2021,2021-05-09,14:39:27,1.0,Royal Never Give Up,1
MSI,2021,2021-05-09,14:39:27,1.0,Pentanet.GG,0
MSI,2021,2021-05-09,15:35:43,1.0,Royal Never Give Up,1
MSI,2021,2021-05-09,15:35:43,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-09,16:15:40,1.0,Pentanet.GG,1
MSI,2021,2021-05-09,16:15:40,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-09,17:14:30,1.0,Pentanet.GG,0
MSI,2021,2021-05-09,17:14:30,1.0,Royal Never Give Up,1
MSI,2021,2021-05-09,18:04:00,1.0,Unicorns of Love.CIS,0
MSI,2021,2021-05-09,18:04:00,1.0,Pentanet.GG,1
MSI,2021,2021-05-10,12:17:45,1.0,MAD Lions,0
MSI,2021,2021-05-10,12:17:45,1.0,İstanbul Wildcats,1
MSI,2021,2021-05-10,13:46:22,1.0,PSG Talon,1
MSI,2021,2021-05-10,13:46:22,1.0,paiN Gaming,0
MSI,2021,2021-05-10,14:45:44,1.0,İstanbul Wildcats,0
MSI,2021,2021-05-10,14:45:44,1.0,PSG Talon,1
MSI,2021,2021-05-10,15:53:05,1.0,paiN Gaming,0
MSI,2021,2021-05-10,15:53:05,1.0,MAD Lions,1
MSI,2021,2021-05-10,17:01:06,1.0,paiN Gaming,1
MSI,2021,2021-05-10,17:01:06,1.0,İstanbul Wildcats,0
MSI,2021,2021-05-10,17:51:08,1.0,PSG Talon,0
MSI,2021,2021-05-10,17:51:08,1.0,MAD Lions,1
MSI,2021,2021-05-11,12:09:31,1.0,Cloud9,1
MSI,2021,2021-05-11,12:09:31,1.0,DWG KIA,0
MSI,2021,2021-05-11,14:02:39,1.0,DetonatioN FocusMe,1
MSI,2021,2021-05-11,14:02:39,1.0,Infinity Esports,0
MSI,2021,2021-05-11,14:56:23,1.0,DWG KIA,1
MSI,2021,2021-05-11,14:56:23,1.0,Infinity Esports,0
MSI,2021,2021-05-11,15:57:51,1.0,Cloud9,1
MSI,2021,2021-05-11,15:57:51,1.0,DetonatioN FocusMe,0
MSI,2021,2021-05-11,16:51:21,1.0,DetonatioN FocusMe,0
MSI,2021,2021-05-11,16:51:21,1.0,DWG KIA,1
MSI,2021,2021-05-11,17:49:06,1.0,Infinity Esports,0
MSI,2021,2021-05-11,17:49:06,1.0,Cloud9,1
MSI,2021,2021-05-14,12:53:55,1.0,DWG KIA,0
MSI,2021,2021-05-14,12:53:55,1.0,Royal Never Give Up,1
MSI,2021,2021-05-14,13:46:11,1.0,MAD Lions,1
MSI,2021,2021-05-14,13:46:11,1.0,Pentanet.GG,0
MSI,2021,2021-05-14,14:51:48,1.0,PSG Talon,0
MSI,2021,2021-05-14,14:51:48,1.0,DWG KIA,1
MSI,2021,2021-05-14,15:46:19,1.0,Royal Never Give Up,1
MSI,2021,2021-05-14,15:46:19,1.0,Cloud9,0
MSI,2021,2021-05-14,16:41:52,1.0,PSG Talon,1
MSI,2021,2021-05-14,16:41:52,1.0,Pentanet.GG,0
MSI,2021,2021-05-14,17:28:45,1.0,Cloud9,0
MSI,2021,2021-05-14,17:28:45,1.0,MAD Lions,1
MSI,2021,2021-05-15,12:07:14,1.0,Pentanet.GG,0
MSI,2021,2021-05-15,12:07:14,1.0,Royal Never Give Up,1
MSI,2021,2021-05-15,13:46:10,1.0,DWG KIA,1
MSI,2021,2021-05-15,13:46:10,1.0,Cloud9,0
MSI,2021,2021-05-15,14:44:32,1.0,MAD Lions,0
MSI,2021,2021-05-15,14:44:32,1.0,Royal Never Give Up,1
MSI,2021,2021-05-15,15:52:28,1.0,Cloud9,0
MSI,2021,2021-05-15,15:52:28,1.0,PSG Talon,1
MSI,2021,2021-05-15,16:48:09,1.0,Pentanet.GG,0
MSI,2021,2021-05-15,16:48:09,1.0,DWG KIA,1
MSI,2021,2021-05-15,17:34:57,1.0,MAD Lions,1
MSI,2021,2021-05-15,17:34:57,1.0,PSG Talon,0
MSI,2021,2021-05-16,12:49:28,1.0,Cloud9,1
MSI,2021,2021-05-16,12:49:28,1.0,Pentanet.GG,0
MSI,2021,2021-05-16,13:36:56,1.0,Royal Never Give Up,0
MSI,2021,2021-05-16,13:36:56,1.0,PSG Talon,1
MSI,2021,2021-05-16,14:31:40,1.0,DWG KIA,1
MSI,2021,2021-05-16,14:31:40,1.0,MAD Lions,0
MSI,2021,2021-05-16,15:26:02,1.0,Royal Never Give Up,1
MSI,2021,2021-05-16,15:26:02,1.0,Pentanet.GG,0
MSI,2021,2021-05-16,16:11:37,1.0,Cloud9,0
MSI,2021,2021-05-16,16:11:37,1.0,DWG KIA,1
MSI,2021,2021-05-16,17:12:48,1.0,PSG Talon,1
MSI,2021,2021-05-16,17:12:48,1.0,MAD Lions,0
MSI,2021,2021-05-17,12:42:56,1.0,PSG Talon,0
MSI,2021,2021-05-17,12:42:56,1.0,Royal Never Give Up,1
MSI,2021,2021-05-17,13:50:29,1.0,MAD Lions,0
MSI,2021,2021-05-17,13:50:29,1.0,DWG KIA,1
MSI,2021,2021-05-17,14:47:55,1.0,Cloud9,1
MSI,2021,2021-05-17,14:47:55,1.0,Royal Never Give Up,0
MSI,2021,2021-05-17,15:43:42,1.0,Pentanet.GG,0
MSI,2021,2021-05-17,15:43:42,1.0,MAD Lions,1
MSI,2021,2021-05-17,16:34:07,1.0,DWG KIA,1
MSI,2021,2021-05-17,16:34:07,1.0,PSG Talon,0
MSI,2021,2021-05-17,17:34:56,1.0,Pentanet.GG,1
MSI,2021,2021-05-17,17:34:56,1.0,Cloud9,0
MSI,2021,2021-05-18,12:46:33,1.0,Royal Never Give Up,1
MSI,2021,2021-05-18,12:46:33,1.0,DWG KIA,0
MSI,2021,2021-05-18,13:47:06,1.0,Pentanet.GG,0
MSI,2021,2021-05-18,13:47:06,1.0,PSG Talon,1
MSI,2021,2021-05-18,14:44:54,1.0,Royal Never Give Up,0
MSI,2021,2021-05-18,14:44:54,1.0,MAD Lions,1
MSI,2021,2021-05-18,15:34:30,1.0,PSG Talon,1
MSI,2021,2021-05-18,15:34:30,1.0,Cloud9,0
MSI,2021,2021-05-18,16:36:10,1.0,DWG KIA,1
MSI,2021,2021-05-18,16:36:10,1.0,Pentanet.GG,0
MSI,2021,2021-05-18,17:28:04,1.0,MAD Lions,0
MSI,2021,2021-05-18,17:28:04,1.0,Cloud9,1
MSI,2021,2021-05-21,12:45:05,1.0,Royal Never Give Up,1
MSI,2021,2021-05-21,12:45:05,1.0,PSG Talon,0
MSI,2021,2021-05-21,14:01:23,2.0,PSG Talon,1
MSI,2021,2021-05-21,14:01:23,2.0,Royal Never Give Up,0
MSI,2021,2021-05-21,14:53:29,3.0,Royal Never Give Up,1
MSI,2021,2021-05-21,14:53:29,3.0,PSG Talon,0
MSI,2021,2021-05-21,15:36:40,4.0,PSG Talon,0
MSI,2021,2021-05-21,15:36:40,4.0,Royal Never Give Up,1
MSI,2021,2021-05-22,12:49:36,1.0,DWG KIA,1
MSI,2021,2021-05-22,12:49:36,1.0,MAD Lions,0
MSI,2021,2021-05-22,13:45:02,2.0,MAD Lions,1
MSI,2021,2021-05-22,13:45:02,2.0,DWG KIA,0
MSI,2021,2021-05-22,14:34:35,3.0,DWG KIA,0
MSI,2021,2021-05-22,14:34:35,3.0,MAD Lions,1
MSI,2021,2021-05-22,15:30:13,4.0,DWG KIA,1
MSI,2021,2021-05-22,15:30:13,4.0,MAD Lions,0
MSI,2021,2021-05-22,16:16:45,5.0,MAD Lions,0
MSI,2021,2021-05-22,16:16:45,5.0,DWG KIA,1
MSI,2021,2021-05-23,12:29:31,1.0,Royal Never Give Up,1
MSI,2021,2021-05-23,12:29:31,1.0,DWG KIA,0
MSI,2021,2021-05-23,13:58:19,2.0,DWG KIA,1
MSI,2021,2021-05-23,13:58:19,2.0,Royal Never Give Up,0
MSI,2021,2021-05-23,14:52:52,3.0,Royal Never Give Up,1
MSI,2021,2021-05-23,14:52:52,3.0,DWG KIA,0
MSI,2021,2021-05-23,15:47:40,4.0,DWG KIA,1
MSI,2021,2021-05-23,15:47:40,4.0,Royal Never Give Up,0
MSI,2021,2021-05-23,16:37:45,5.0,Royal Never Give Up,1
MSI,2021,2021-05-23,16:37:45,5.0,DWG KIA,0
WLDs,2021,2021-10-05,11:09:47,1.0,Hanwha Life Esports,0
WLDs,2021,2021-10-05,11:09:47,1.0,LNG Esports,1
WLDs,2021,2021-10-05,12:00:56,1.0,Infinity Esports,0
WLDs,2021,2021-10-05,12:00:56,1.0,RED Canids,1
WLDs,2021,2021-10-05,13:06:43,1.0,LNG Esports,1
WLDs,2021,2021-10-05,13:06:43,1.0,PEACE,0
WLDs,2021,2021-10-05,13:59:41,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-05,13:59:41,1.0,Infinity Esports,0
WLDs,2021,2021-10-05,14:57:36,1.0,Unicorns of Love.CIS,0
WLDs,2021,2021-10-05,14:57:36,1.0,DetonatioN FocusMe,1
WLDs,2021,2021-10-05,16:11:34,1.0,Galatasaray Esports,1
WLDs,2021,2021-10-05,16:11:34,1.0,Beyond Gaming,0
WLDs,2021,2021-10-05,17:17:41,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-05,17:17:41,1.0,Cloud9,1
WLDs,2021,2021-10-05,18:13:39,1.0,Unicorns of Love.CIS,0
WLDs,2021,2021-10-05,18:13:39,1.0,Galatasaray Esports,1
WLDs,2021,2021-10-06,10:31:51,1.0,PEACE,0
WLDs,2021,2021-10-06,10:31:51,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-06,11:42:23,1.0,RED Canids,0
WLDs,2021,2021-10-06,11:42:23,1.0,LNG Esports,1
WLDs,2021,2021-10-06,12:37:58,1.0,Infinity Esports,0
WLDs,2021,2021-10-06,12:37:58,1.0,PEACE,1
WLDs,2021,2021-10-06,13:37:36,1.0,RED Canids,0
WLDs,2021,2021-10-06,13:37:36,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-06,14:35:01,1.0,Beyond Gaming,0
WLDs,2021,2021-10-06,14:35:01,1.0,Cloud9,1
WLDs,2021,2021-10-06,15:42:38,1.0,Galatasaray Esports,0
WLDs,2021,2021-10-06,15:42:38,1.0,DetonatioN FocusMe,1
WLDs,2021,2021-10-06,16:36:55,1.0,Beyond Gaming,1
WLDs,2021,2021-10-06,16:36:55,1.0,Unicorns of Love.CIS,0
WLDs,2021,2021-10-06,17:29:32,1.0,Cloud9,1
WLDs,2021,2021-10-06,17:29:32,1.0,Galatasaray Esports,0
WLDs,2021,2021-10-07,10:13:57,1.0,LNG Esports,1
WLDs,2021,2021-10-07,10:13:57,1.0,Infinity Esports,0
WLDs,2021,2021-10-07,11:37:49,1.0,PEACE,1
WLDs,2021,2021-10-07,11:37:49,1.0,RED Canids,0
WLDs,2021,2021-10-07,12:33:58,1.0,DetonatioN FocusMe,1
WLDs,2021,2021-10-07,12:33:58,1.0,Beyond Gaming,0
WLDs,2021,2021-10-07,13:31:32,1.0,Cloud9,0
WLDs,2021,2021-10-07,13:31:32,1.0,Unicorns of Love.CIS,1
WLDs,2021,2021-10-07,14:28:37,1.0,Unicorns of Love.CIS,0
WLDs,2021,2021-10-07,14:28:37,1.0,Beyond Gaming,1
WLDs,2021,2021-10-07,15:30:13,1.0,DetonatioN FocusMe,1
WLDs,2021,2021-10-07,15:30:13,1.0,Cloud9,0
WLDs,2021,2021-10-08,10:33:40,1.0,Galatasaray Esports,1
WLDs,2021,2021-10-08,10:33:40,1.0,Beyond Gaming,0
WLDs,2021,2021-10-08,11:56:51,2.0,Galatasaray Esports,1
WLDs,2021,2021-10-08,11:56:51,2.0,Beyond Gaming,0
WLDs,2021,2021-10-08,12:55:53,3.0,Galatasaray Esports,0
WLDs,2021,2021-10-08,12:55:53,3.0,Beyond Gaming,1
WLDs,2021,2021-10-08,14:01:06,4.0,Beyond Gaming,1
WLDs,2021,2021-10-08,14:01:06,4.0,Galatasaray Esports,0
WLDs,2021,2021-10-08,14:52:13,5.0,Galatasaray Esports,0
WLDs,2021,2021-10-08,14:52:13,5.0,Beyond Gaming,1
WLDs,2021,2021-10-08,15:50:28,1.0,PEACE,0
WLDs,2021,2021-10-08,15:50:28,1.0,RED Canids,1
WLDs,2021,2021-10-08,17:23:01,2.0,PEACE,1
WLDs,2021,2021-10-08,17:23:01,2.0,RED Canids,0
WLDs,2021,2021-10-08,18:09:46,3.0,RED Canids,0
WLDs,2021,2021-10-08,18:09:46,3.0,PEACE,1
WLDs,2021,2021-10-08,19:01:05,4.0,PEACE,0
WLDs,2021,2021-10-08,19:01:05,4.0,RED Canids,1
WLDs,2021,2021-10-08,19:46:49,5.0,RED Canids,0
WLDs,2021,2021-10-08,19:46:49,5.0,PEACE,1
WLDs,2021,2021-10-09,10:20:03,1.0,Beyond Gaming,0
WLDs,2021,2021-10-09,10:20:03,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-09,11:43:20,2.0,Hanwha Life Esports,1
WLDs,2021,2021-10-09,11:43:20,2.0,Beyond Gaming,0
WLDs,2021,2021-10-09,12:31:01,3.0,Hanwha Life Esports,1
WLDs,2021,2021-10-09,12:31:01,3.0,Beyond Gaming,0
WLDs,2021,2021-10-09,13:16:13,1.0,PEACE,0
WLDs,2021,2021-10-09,13:16:13,1.0,Cloud9,1
WLDs,2021,2021-10-09,14:17:54,2.0,PEACE,0
WLDs,2021,2021-10-09,14:17:54,2.0,Cloud9,1
WLDs,2021,2021-10-09,15:02:09,3.0,Cloud9,1
WLDs,2021,2021-10-09,15:02:09,3.0,PEACE,0
WLDs,2021,2021-10-11,10:34:18,1.0,DWG KIA,1
WLDs,2021,2021-10-11,10:34:18,1.0,FunPlus Phoenix,0
WLDs,2021,2021-10-11,11:41:53,1.0,Royal Never Give Up,1
WLDs,2021,2021-10-11,11:41:53,1.0,PSG Talon,0
WLDs,2021,2021-10-11,12:48:44,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-11,12:48:44,1.0,Fnatic,0
WLDs,2021,2021-10-11,13:43:42,1.0,LNG Esports,0
WLDs,2021,2021-10-11,13:43:42,1.0,Gen.G,1
WLDs,2021,2021-10-11,14:40:43,1.0,T1,1
WLDs,2021,2021-10-11,14:40:43,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-11,15:33:53,1.0,EDward Gaming,1
WLDs,2021,2021-10-11,15:33:53,1.0,100 Thieves,0
WLDs,2021,2021-10-11,16:29:58,1.0,Team Liquid,1
WLDs,2021,2021-10-11,16:29:58,1.0,MAD Lions,0
WLDs,2021,2021-10-11,17:26:27,1.0,Rogue,1
WLDs,2021,2021-10-11,17:26:27,1.0,Cloud9,0
WLDs,2021,2021-10-12,10:29:09,1.0,T1,0
WLDs,2021,2021-10-12,10:29:09,1.0,EDward Gaming,1
WLDs,2021,2021-10-12,11:51:13,1.0,Rogue,0
WLDs,2021,2021-10-12,11:51:13,1.0,DWG KIA,1
WLDs,2021,2021-10-12,12:53:11,1.0,PSG Talon,1
WLDs,2021,2021-10-12,12:53:11,1.0,Hanwha Life Esports,0
WLDs,2021,2021-10-12,14:27:49,1.0,Fnatic,0
WLDs,2021,2021-10-12,14:27:49,1.0,Royal Never Give Up,1
WLDs,2021,2021-10-12,15:21:31,1.0,Cloud9,0
WLDs,2021,2021-10-12,15:21:31,1.0,FunPlus Phoenix,1
WLDs,2021,2021-10-12,16:22:09,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-12,16:22:09,1.0,100 Thieves,1
WLDs,2021,2021-10-12,17:21:07,1.0,MAD Lions,1
WLDs,2021,2021-10-12,17:21:07,1.0,Gen.G,0
WLDs,2021,2021-10-12,18:31:59,1.0,Team Liquid,0
WLDs,2021,2021-10-12,18:31:59,1.0,LNG Esports,1
WLDs,2021,2021-10-13,10:27:18,1.0,Royal Never Give Up,1
WLDs,2021,2021-10-13,10:27:18,1.0,Hanwha Life Esports,0
WLDs,2021,2021-10-13,11:55:05,1.0,MAD Lions,0
WLDs,2021,2021-10-13,11:55:05,1.0,LNG Esports,1
WLDs,2021,2021-10-13,12:49:15,1.0,FunPlus Phoenix,1
WLDs,2021,2021-10-13,12:49:15,1.0,Rogue,0
WLDs,2021,2021-10-13,13:45:16,1.0,PSG Talon,1
WLDs,2021,2021-10-13,13:45:16,1.0,Fnatic,0
WLDs,2021,2021-10-13,15:03:21,1.0,Gen.G,1
WLDs,2021,2021-10-13,15:03:21,1.0,Team Liquid,0
WLDs,2021,2021-10-13,16:04:07,1.0,DWG KIA,1
WLDs,2021,2021-10-13,16:04:07,1.0,Cloud9,0
WLDs,2021,2021-10-13,17:00:44,1.0,EDward Gaming,1
WLDs,2021,2021-10-13,17:00:44,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-13,17:57:24,1.0,100 Thieves,0
WLDs,2021,2021-10-13,17:57:24,1.0,T1,1
WLDs,2021,2021-10-15,10:14:38,1.0,FunPlus Phoenix,0
WLDs,2021,2021-10-15,10:14:38,1.0,DWG KIA,1
WLDs,2021,2021-10-15,11:45:02,1.0,Cloud9,1
WLDs,2021,2021-10-15,11:45:02,1.0,Rogue,0
WLDs,2021,2021-10-15,12:34:52,1.0,FunPlus Phoenix,0
WLDs,2021,2021-10-15,12:34:52,1.0,Cloud9,1
WLDs,2021,2021-10-15,13:29:37,1.0,DWG KIA,1
WLDs,2021,2021-10-15,13:29:37,1.0,Rogue,0
WLDs,2021,2021-10-15,14:34:34,1.0,Rogue,1
WLDs,2021,2021-10-15,14:34:34,1.0,FunPlus Phoenix,0
WLDs,2021,2021-10-15,15:40:02,1.0,Cloud9,0
WLDs,2021,2021-10-15,15:40:02,1.0,DWG KIA,1
WLDs,2021,2021-10-15,16:45:26,1.0,FunPlus Phoenix,0
WLDs,2021,2021-10-15,16:45:26,1.0,Rogue,1
WLDs,2021,2021-10-15,17:45:03,1.0,Cloud9,1
WLDs,2021,2021-10-15,17:45:03,1.0,Rogue,0
WLDs,2021,2021-10-16,10:25:16,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-16,10:25:16,1.0,EDward Gaming,1
WLDs,2021,2021-10-16,11:38:37,1.0,T1,1
WLDs,2021,2021-10-16,11:38:37,1.0,100 Thieves,0
WLDs,2021,2021-10-16,12:36:11,1.0,EDward Gaming,0
WLDs,2021,2021-10-16,12:36:11,1.0,T1,1
WLDs,2021,2021-10-16,13:35:25,1.0,100 Thieves,1
WLDs,2021,2021-10-16,13:35:25,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-16,14:46:44,1.0,DetonatioN FocusMe,0
WLDs,2021,2021-10-16,14:46:44,1.0,T1,1
WLDs,2021,2021-10-16,15:38:24,1.0,100 Thieves,1
WLDs,2021,2021-10-16,15:38:24,1.0,EDward Gaming,0
WLDs,2021,2021-10-17,10:33:38,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-17,10:33:38,1.0,PSG Talon,0
WLDs,2021,2021-10-17,11:43:28,1.0,Royal Never Give Up,0
WLDs,2021,2021-10-17,11:43:28,1.0,Fnatic,1
WLDs,2021,2021-10-17,12:52:03,1.0,PSG Talon,0
WLDs,2021,2021-10-17,12:52:03,1.0,Royal Never Give Up,1
WLDs,2021,2021-10-17,13:53:26,1.0,Fnatic,0
WLDs,2021,2021-10-17,13:53:26,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-17,15:03:19,1.0,Hanwha Life Esports,1
WLDs,2021,2021-10-17,15:03:19,1.0,Royal Never Give Up,0
WLDs,2021,2021-10-17,16:03:54,1.0,Fnatic,0
WLDs,2021,2021-10-17,16:03:54,1.0,PSG Talon,1
WLDs,2021,2021-10-17,17:07:13,1.0,Hanwha Life Esports,0
WLDs,2021,2021-10-17,17:07:13,1.0,Royal Never Give Up,1
WLDs,2021,2021-10-18,10:18:46,1.0,Gen.G,1
WLDs,2021,2021-10-18,10:18:46,1.0,MAD Lions,0
WLDs,2021,2021-10-18,11:52:50,1.0,LNG Esports,0
WLDs,2021,2021-10-18,11:52:50,1.0,Team Liquid,1
WLDs,2021,2021-10-18,12:49:27,1.0,Gen.G,0
WLDs,2021,2021-10-18,12:49:27,1.0,LNG Esports,1
WLDs,2021,2021-10-18,13:53:07,1.0,MAD Lions,1
WLDs,2021,2021-10-18,13:53:07,1.0,Team Liquid,0
WLDs,2021,2021-10-18,14:54:16,1.0,Team Liquid,1
WLDs,2021,2021-10-18,14:54:16,1.0,Gen.G,0
WLDs,2021,2021-10-18,15:53:18,1.0,LNG Esports,0
WLDs,2021,2021-10-18,15:53:18,1.0,MAD Lions,1
WLDs,2021,2021-10-18,16:59:20,1.0,Gen.G,1
WLDs,2021,2021-10-18,16:59:20,1.0,Team Liquid,0
WLDs,2021,2021-10-18,17:51:34,1.0,MAD Lions,1
WLDs,2021,2021-10-18,17:51:34,1.0,LNG Esports,0
WLDs,2021,2021-10-18,19:09:26,1.0,Gen.G,1
WLDs,2021,2021-10-18,19:09:26,1.0,MAD Lions,0
WLDs,2021,2021-10-22,11:32:50,1.0,T1,1
WLDs,2021,2021-10-22,11:32:50,1.0,Hanwha Life Esports,0
WLDs,2021,2021-10-22,13:04:08,2.0,Hanwha Life Esports,0
WLDs,2021,2021-10-22,13:04:08,2.0,T1,1
WLDs,2021,2021-10-22,13:57:18,3.0,Hanwha Life Esports,0
WLDs,2021,2021-10-22,13:57:18,3.0,T1,1
WLDs,2021,2021-10-23,11:20:51,1.0,EDward Gaming,0
WLDs,2021,2021-10-23,11:20:51,1.0,Royal Never Give Up,1
WLDs,2021,2021-10-23,12:44:38,2.0,EDward Gaming,1
WLDs,2021,2021-10-23,12:44:38,2.0,Royal Never Give Up,0
WLDs,2021,2021-10-23,13:38:01,3.0,Royal Never Give Up,0
WLDs,2021,2021-10-23,13:38:01,3.0,EDward Gaming,1
WLDs,2021,2021-10-23,14:42:33,4.0,EDward Gaming,0
WLDs,2021,2021-10-23,14:42:33,4.0,Royal Never Give Up,1
WLDs,2021,2021-10-23,15:32:26,5.0,EDward Gaming,1
WLDs,2021,2021-10-23,15:32:26,5.0,Royal Never Give Up,0
WLDs,2021,2021-10-24,11:27:15,1.0,DWG KIA,1
WLDs,2021,2021-10-24,11:27:15,1.0,MAD Lions,0
WLDs,2021,2021-10-24,12:41:38,2.0,MAD Lions,0
WLDs,2021,2021-10-24,12:41:38,2.0,DWG KIA,1
WLDs,2021,2021-10-24,13:42:21,3.0,MAD Lions,0
WLDs,2021,2021-10-24,13:42:21,3.0,DWG KIA,1
WLDs,2021,2021-10-25,11:21:56,1.0,Gen.G,1
WLDs,2021,2021-10-25,11:21:56,1.0,Cloud9,0
WLDs,2021,2021-10-25,12:58:06,2.0,Cloud9,0
WLDs,2021,2021-10-25,12:58:06,2.0,Gen.G,1
WLDs,2021,2021-10-25,13:39:48,3.0,Cloud9,0
WLDs,2021,2021-10-25,13:39:48,3.0,Gen.G,1
WLDs,2021,2021-10-30,11:26:52,1.0,DWG KIA,1
WLDs,2021,2021-10-30,11:26:52,1.0,T1,0
WLDs,2021,2021-10-30,12:42:50,2.0,T1,1
WLDs,2021,2021-10-30,12:42:50,2.0,DWG KIA,0
WLDs,2021,2021-10-30,13:45:09,3.0,DWG KIA,0
WLDs,2021,2021-10-30,13:45:09,3.0,T1,1
WLDs,2021,2021-10-30,14:47:04,4.0,DWG KIA,1
WLDs,2021,2021-10-30,14:47:04,4.0,T1,0
WLDs,2021,2021-10-30,15:43:33,5.0,T1,0
WLDs,2021,2021-10-30,15:43:33,5.0,DWG KIA,1
WLDs,2021,2021-10-31,11:21:35,1.0,EDward Gaming,1
WLDs,2021,2021-10-31,11:21:35,1.0,Gen.G,0
WLDs,2021,2021-10-31,12:48:56,2.0,Gen.G,1
WLDs,2021,2021-10-31,12:48:56,2.0,EDward Gaming,0
WLDs,2021,2021-10-31,13:43:30,3.0,EDward Gaming,0
WLDs,2021,2021-10-31,13:43:30,3.0,Gen.G,1
WLDs,2021,2021-10-31,14:48:03,4.0,EDward Gaming,1
WLDs,2021,2021-10-31,14:48:03,4.0,Gen.G,0
WLDs,2021,2021-10-31,15:49:38,5.0,Gen.G,0
WLDs,2021,2021-10-31,15:49:38,5.0,EDward Gaming,1
WLDs,2021,2021-11-06,11:32:24,1.0,DWG KIA,0
WLDs,2021,2021-11-06,11:32:24,1.0,EDward Gaming,1
WLDs,2021,2021-11-06,12:59:31,2.0,DWG KIA,1
WLDs,2021,2021-11-06,12:59:31,2.0,EDward Gaming,0
WLDs,2021,2021-11-06,13:58:59,3.0,EDward Gaming,0
WLDs,2021,2021-11-06,13:58:59,3.0,DWG KIA,1
WLDs,2021,2021-11-06,15:03:15,4.0,EDward Gaming,1
WLDs,2021,2021-11-06,15:03:15,4.0,DWG KIA,0
WLDs,2021,2021-11-06,16:03:26,5.0,DWG KIA,0
WLDs,2021,2021-11-06,16:03:26,5.0,EDward Gaming,1
MSI,2022,2022-05-10,07:29:00,1.0,T1,1
MSI,2022,2022-05-10,07:29:00,1.0,Saigon Buffalo,0
MSI,2022,2022-05-10,08:39:16,1.0,Team Aze,0
MSI,2022,2022-05-10,08:39:16,1.0,DetonatioN FocusMe,1
MSI,2022,2022-05-10,09:34:31,1.0,ORDER,0
MSI,2022,2022-05-10,09:34:31,1.0,G2 Esports,1
MSI,2022,2022-05-10,10:34:58,1.0,Evil Geniuses,0
MSI,2022,2022-05-10,10:34:58,1.0,G2 Esports,1
MSI,2022,2022-05-10,11:34:02,1.0,İstanbul Wildcats,0
MSI,2022,2022-05-10,11:34:02,1.0,Royal Never Give Up,1
MSI,2022,2022-05-10,12:21:57,1.0,RED Canids,1
MSI,2022,2022-05-10,12:21:57,1.0,PSG Talon,0
MSI,2022,2022-05-11,07:33:43,1.0,G2 Esports,1
MSI,2022,2022-05-11,07:33:43,1.0,Evil Geniuses,0
MSI,2022,2022-05-11,09:15:00,1.0,Evil Geniuses,1
MSI,2022,2022-05-11,09:15:00,1.0,ORDER,0
MSI,2022,2022-05-11,10:29:00,1.0,DetonatioN FocusMe,0
